R_siamese	5	20	24	chrA1	34825759	34825774	240380223	16	16	0	0	100.000	16
R_siamese	5	23	24	chrA1	39843330	39843312	240380223	19	18	1	0	94.737	16
R_siamese	7	22	24	chrA1	77159843	77159858	240380223	16	16	0	0	100.000	16
R_siamese	2	18	24	chrX	56551255	56551239	127282370	17	17	0	0	100.000	17
R_siamese	3	21	24	chrX	23212449	23212467	127282370	19	18	1	0	94.737	16
R_siamese	8	23	24	chrX	89704050	89704065	127282370	16	16	0	0	100.000	16
R_siamese	8	24	24	chrF1	40114216	40114200	70119229	17	17	0	0	100.000	17
R_siamese	2	23	24	chrF1	56876774	56876752	70119229	23	21	1	1	91.304	16
R_siamese	2	20	24	chrF1	62693427	62693445	70119229	19	18	1	0	94.737	16
R_siamese	3	24	24	chrD4	15638290	15638313	94492513	24	22	0	2	91.667	17
R_siamese	3	18	24	chrD4	14908323	14908338	94492513	16	16	0	0	100.000	16
R_siamese	2	21	24	chrD4	33872084	33872066	94492513	20	19	0	1	95.000	16
R_siamese	1	16	24	chrD4	38823874	38823889	94492513	16	16	0	0	100.000	16
R_siamese	7	22	24	chrD4	42710995	42710980	94492513	16	16	0	0	100.000	16
R_siamese	5	23	24	chrD4	46858337	46858319	94492513	19	18	1	0	94.737	16
R_siamese	2	17	24	chrD4	53378864	53378849	94492513	16	16	0	0	100.000	16
R_siamese	7	22	24	chrD4	85400010	85400025	94492513	16	16	0	0	100.000	16
R_siamese	2	18	24	chrD3	15498322	15498338	94101111	17	17	0	0	100.000	17
R_siamese	7	22	24	chrD3	17085952	17085967	94101111	16	16	0	0	100.000	16
R_siamese	1	16	24	chrD3	28197699	28197714	94101111	16	16	0	0	100.000	16
R_siamese	9	24	24	chrD3	34355176	34355161	94101111	16	16	0	0	100.000	16
R_siamese	9	24	24	chrD3	34532456	34532441	94101111	16	16	0	0	100.000	16
R_siamese	3	24	24	chrD3	37693408	37693387	94101111	22	20	2	0	90.909	16
R_siamese	7	23	24	chrC2	20956121	20956105	159252932	17	17	0	0	100.000	17
R_siamese	6	22	24	chrC2	30601717	30601733	159252932	17	17	0	0	100.000	17
R_siamese	7	23	24	chrC2	39622437	39622421	159252932	17	17	0	0	100.000	17
R_siamese	1	21	24	chrC2	58480347	58480328	159252932	21	20	0	1	95.238	17
R_siamese	2	24	24	chrC2	135529399	135529377	159252932	23	21	2	0	91.304	17
R_siamese	2	23	24	chrC2	5464455	5464476	159252932	22	20	2	0	90.909	16
R_siamese	7	22	24	chrC2	28378826	28378811	159252932	16	16	0	0	100.000	16
R_siamese	7	22	24	chrC2	47029698	47029683	159252932	16	16	0	0	100.000	16
R_siamese	6	24	24	chrC2	79953823	79953842	159252932	20	19	0	1	95.000	16
R_siamese	7	22	24	chrC2	83852938	83852953	159252932	16	16	0	0	100.000	16
R_siamese	2	24	24	chrB3	95700125	95700102	148068395	24	22	1	1	91.667	17
R_siamese	5	24	24	chrB3	112019372	112019353	148068395	20	19	1	0	95.000	17
R_siamese	2	21	24	chrB3	120087019	120086999	148068395	21	20	0	1	95.238	17
R_siamese	5	23	24	chrB3	6534079	6534097	148068395	19	18	1	0	94.737	16
R_siamese	9	24	24	chrB3	13391108	13391093	148068395	16	16	0	0	100.000	16
R_siamese	3	24	24	chrB3	16876240	16876261	148068395	22	20	2	0	90.909	16
R_siamese	9	24	24	chrB3	64748966	64748981	148068395	16	16	0	0	100.000	16
R_siamese	1	16	24	chrB3	68227279	68227294	148068395	16	16	0	0	100.000	16
R_siamese	9	24	24	chrB3	78081945	78081930	148068395	16	16	0	0	100.000	16
R_siamese	1	20	24	chrB2	23688831	23688812	152998503	20	19	1	0	95.000	17
R_siamese	2	24	24	chrB2	38725804	38725782	152998503	24	22	0	2	91.667	17
R_siamese	5	24	24	chrB2	104173748	104173767	152998503	20	19	1	0	95.000	17
R_siamese	9	24	24	chrB2	55850676	55850661	152998503	16	16	0	0	100.000	16
R_siamese	5	23	24	chrB2	93613494	93613512	152998503	19	18	1	0	94.737	16
R_siamese	9	24	24	chrB2	94768887	94768902	152998503	16	16	0	0	100.000	16
R_siamese	8	23	24	chrB2	108034635	108034620	152998503	16	16	0	0	100.000	16
R_siamese	4	22	24	chrB2	142082033	142082051	152998503	19	18	1	0	94.737	16
R_siamese	2	23	24	chrB2	151175446	151175425	152998503	22	20	2	0	90.909	16
R_siamese	4	24	24	chrA2	13808603	13808584	168638799	21	20	0	1	95.238	17
R_siamese	8	24	24	chrA2	147964819	147964835	168638799	17	17	0	0	100.000	17
R_siamese	3	18	24	chrA2	5499528	5499543	168638799	16	16	0	0	100.000	16
R_siamese	9	24	24	chrA2	40698292	40698307	168638799	16	16	0	0	100.000	16
R_siamese	4	19	24	chrA2	42876626	42876611	168638799	16	16	0	0	100.000	16
R_siamese	9	24	24	chrA2	43212116	43212131	168638799	16	16	0	0	100.000	16
R_siamese	4	22	24	chrA2	43640086	43640068	168638799	19	18	1	0	94.737	16
R_siamese	6	21	24	chrA2	74034014	74034029	168638799	16	16	0	0	100.000	16
R_siamese	5	20	24	chrA2	82064664	82064649	168638799	16	16	0	0	100.000	16
R_siamese	3	24	24	chrA2	83102225	83102204	168638799	22	20	2	0	90.909	16
R_siamese	1	22	24	chrA2	117441115	117441094	168638799	23	21	0	2	91.304	16
R_siamese	1	19	24	chrA2	156285132	156285150	168638799	19	18	1	0	94.737	16
R_siamese	3	18	24	chrA2	164405946	164405931	168638799	16	16	0	0	100.000	16
R_siamese	3	21	24	chrA2	165908988	165908970	168638799	19	18	1	0	94.737	16
R_siamese	6	21	24	chrF2	1353698	1353683	83953389	16	16	0	0	100.000	16
R_siamese	3	22	24	chrF2	35811664	35811646	83953389	20	19	0	1	95.000	16
R_siamese	9	24	24	chrF2	81123841	81123826	83953389	16	16	0	0	100.000	16
R_siamese	9	24	24	chrE3	15238053	15238068	41224383	16	16	0	0	100.000	16
R_siamese	4	19	24	chrE2	6516429	6516414	61960243	16	16	0	0	100.000	16
R_siamese	5	20	24	chrE2	15939305	15939290	61960243	16	16	0	0	100.000	16
R_siamese	6	21	24	chrE2	52608783	52608768	61960243	16	16	0	0	100.000	16
R_siamese	3	24	24	chrE2	61324098	61324076	61960243	23	21	1	1	91.304	16
R_siamese	9	24	24	chrD2	15081249	15081264	88096124	16	16	0	0	100.000	16
R_siamese	5	20	24	chrD2	34320901	34320916	88096124	16	16	0	0	100.000	16
R_siamese	7	22	24	chrD2	39010009	39010024	88096124	16	16	0	0	100.000	16
R_siamese	6	21	24	chrD2	72014313	72014298	88096124	16	16	0	0	100.000	16
R_siamese	9	24	24	chrB3_AANG03073313v1_random	171	186	1001	16	16	0	0	100.000	16
UCSC_WisdomPanel_felCat9	1	23	23	chrD1	44065021	44065044	115468741	24	23	0	1	95.833	20
UCSC_WisdomPanel_felCat9	1	22	23	chrUn_AANG03301628v1	486	465	506	22	20	2	0	90.909	16
UCSC_WisdomPanel_felCat9	1	22	23	chrUn_AANG03149401v1	493	472	708	22	20	2	0	90.909	16
UCSC_WisdomPanel_felCat9	1	22	23	chrUn_AANG03148075v1	401	380	710	22	20	2	0	90.909	16
UCSC_WisdomPanel_felCat9	1	19	23	chrUn_AANG03117655v1	565	583	772	19	18	1	0	94.737	16
UCSC_WisdomPanel_felCat9	1	19	23	chrUn_KN303718v1	151	169	3757	19	18	1	0	94.737	16
UCSC_WisdomPanel_felCat9	1	19	23	chrUn_KN303701v1	552	570	3813	19	18	1	0	94.737	16
UCSC_WisdomPanel_felCat9	1	19	23	chrUn_KN303652v1	2367	2385	3987	19	18	1	0	94.737	16
UCSC_WisdomPanel_felCat9	1	19	23	chrUn_KN303313v1	11451	11469	13085	19	18	1	0	94.737	16
UCSC_WisdomPanel_felCat9	1	16	23	chrA2	13694485	13694470	168638799	16	16	0	0	100.000	16
