Genus	Basepaws_WGS1.DOWNSAMPLE_1M	Basepaws_WGS2.DOWNSAMPLE_1M	Bristle1.DOWNSAMPLE_1M	Kean5.DOWNSAMPLE_1M	Kean6a.DOWNSAMPLE_1M	Kean6b.DOWNSAMPLE_1M	Nebula_lcWGS.DOWNSAMPLE_1M	Ombre5.DOWNSAMPLE_1M	Ombre6.DOWNSAMPLE_1M	PetQCheck1.DOWNSAMPLE_1M	PetQCheck2.DOWNSAMPLE_1M	PetQCheck3.DOWNSAMPLE_1M	PetQCheck4.DOWNSAMPLE_1M	Psomagen1a.DOWNSAMPLE_1M	Psomagen1b.DOWNSAMPLE_1M	Psomagen2.DOWNSAMPLE_1M	Psomagen3.DOWNSAMPLE_1M	Psomagen4.DOWNSAMPLE_1M	SequencingDotCom_WGS.DOWNSAMPLE_1M	thryve2.DOWNSAMPLE_1M	thryve3a.DOWNSAMPLE_1M	thryve3b.DOWNSAMPLE_1M	thryve4.DOWNSAMPLE_1M	uBiome_Fecal2013.DOWNSAMPLE_1M	uBiome_Fecal2014.DOWNSAMPLE_1M	uBiome_Fecal2019.DOWNSAMPLE_1M	uBiome_Oral2014.DOWNSAMPLE_1M	uBiome_Oral2019.DOWNSAMPLE_1M	Veritas_WGS.DOWNSAMPLE_1M
Megamonas	0.00496323389048815	0.0103023233400797	0.00123941846485629	0	0.000200344191320689	0.00134611423933104	0.001086106525328	0	0.00731903681475518	16.2200506341499	8.78471344733665	8.20249762365204	8.68840002223993	0	0.000925707356133506	0.0187090972361674	0.00337449770601646	0.00295797700665873	0	0	0	0.00344952482795495	0	0.000609510806626602	0	0	0	0	0
Veillonella	0.00458144666814291	0.0142903194717234	3.20017847625894	0	0.00120206514792413	0.00323067417439448	7.609262316448	0	0	0	0	0	0	0.00681804799285964	0.00323997574646727	0.00261927361306344	0.00215967853185053	0.00525862578961553	11.5578465063001	0	0	0	0	0.0210281228286178	0.00796825447417489	0	19.4780014914243	11.9213608477412	4.12371134020619
Dialister	0.00114536166703573	0.00731132624134688	0.00123941846485629	0.267011824809384	0.0390671173075343	0.00269222847866207	0	0.490605163998685	0.135402181072971	0.152880887442975	0.0828349198326454	0.129469992461241	0.109346331337917	0.570856563765794	0.0122656224687689	0.00997818519262263	0.00553417623786699	0.0105172515792311	0	0.48064715057859	0.33427199611029	0.30700770968799	0.268868830420588	0.156644277303037	0.705987346411895	0.276167491851815	0	0	0
Mycobacterium	2.08226751067095	0.274174734050508	0.0161124400431318	0	0.00120206514792413	0.173379514025837	0.0217221305065601	0	0	0	0	0	0	0.000619822544805422	0.0422353981235912	0.101902216279659	0.164945447870085	0.23368018352604	0	0	0.00202589088551691	0	0	0.0164567917789182	0.0908381010055937	0.0704932036258387	0.00497141436738752	0.018317421781875	17.5257731958763
Mycolicibacter	0.939960141413987	0.0219339787240406	0	0	0	0.0577483008673014	0.00651663915196803	0	0	0	0	0	0	0	0.0111084882736021	0.0399127407704905	0.0418437715546041	0.0626105133076099	0.00381825124093165	0	0	0	0	0.000304755403313301	0	0	0	0	0
Mycolicibacterium	0.69256202133427	0.222663117350109	0.0136336031134192	0.000214295204501914	0	0.0687864376298159	0.011947171778608	0	0	0	0	0	0	0	0.0203655618349371	0.0468974704053264	0.0738340098076401	0.0872603216964327	0.00763650248186331	0	0	0	0	0	0	0	0	0	0
Corynebacterium	0.0232890205630598	1.15950987527542	0.166082074290743	0.0852894913917616	0.0009015488609431	0.0433448785064593	0.0434442610131202	0.0177022481855196	0	0.00244609419908761	0.00140398169207874	0.00327772132813268	0	0.00185946763441627	0.0190927142202536	0.0281883731691589	0.0462981085265458	0.067376142929449	0.874379534173349	0	0	0	0.0096024582293067	0.025294698475004	0.103587308164274	2.85621874455751	1.17325379070346	0.0046477040342071	0
Streptomyces	1.18888541038309	1.59353678760265	0.0669285971022396	0.00128577122701148	0.00410705592207412	0.36695074164164	0.116213398210096	0	0	0.0012230470995438	0	0.00163886066406634	0	0.000929733817208133	0.121961944170589	0.227128440447073	0.381048280963379	0.50630706430642	0.0725467735777014	0	0	0	0	0.00761888508283252	0	0.0489305766344057	0.00994282873477504	0.025152280655709	1.03092783505155
Glutamicibacter	0.00419965944579767	0.0554996128320422	0	0	0	0.00349989702226069	0.00868885220262403	0	0	0	0	0	0	0	0.00254569522936714	0.00224509166834009	0.00526421642138568	0.00575162195739198	0	0	0	0	0	0	0	0.00248799542208842	0	0.000273394354953359	1.03092783505155
Rothia	0.00381787222345243	0.0458619555139032	11.7286169329351	0.000428590409003827	0.000601032573962067	0.00349989702226069	14.9850117299505	0	0	0	0.00280796338415747	0	0	0	0.00161998787323363	0.00212036435343231	0.00256461825657251	0.010845915691082	8.50706376479572	0	0	0	0	0.00396182024307291	0	0.00580532265153965	3.07730549341288	3.2960423433177	1.03092783505155
Cutibacterium	0.00916289333628582	0.0392152952944969	0.0161124400431318	0	0	0.00174994851113035	0.523503345208098	0	0	0	0.00421194507623621	0.00655544265626536	0	0	0.00127284761468357	0.00187090972361674	0.00350947761425712	0.00410830139813713	0	0	0	0	0	0.00822839588945912	0.00478095268450493	0.00248799542208842	0.00994282873477504	0.00164036612972015	0
Arachnia	0.000381787222345243	0.115984220828639	0.443711810418552	0	0	0.00161533708719724	0.00977495872795204	0	0	0	0	0	0	0	0.000694280517100129	0.000498909259631131	0.00202469862360988	0.00295797700665873	0.656739213440244	0	0	0	0	0	0	0	0.188913745960726	0.00410091532430038	0
Actinomyces	0.00916289333628582	0.606840078031791	1.37575449599048	0.00128577122701148	0.000500860478301722	0.0191148221985007	2.23846554870102	0	0	0	0.00280796338415747	0.00163886066406634	0	0.000929733817208133	0.00844707962471824	0.0119738222311472	0.0202469862360988	0.0328664111850971	7.78159602901871	0	0	0	0	0.00274279862981971	0	0.0182452997619818	3.39050459855829	0.0918605032643286	2.06185567010309
Schaalia	0.00152714888938097	0.241273765964447	6.53049589132779	0.00707174174856315	0.00150258143490517	0.00565367980519035	3.47662698757494	0.0126444629896568	0.0109785552221328	0.0158996122940694	0.00561592676831494	0.0163886066406634	0	0.00123964508961084	0.00208284155130039	0.00498909259631131	0.0143078702735098	0.0121605721384859	2.2794959908362	0	0	0.0068990496559099	0	0.00822839588945912	0.00478095268450493	0.0613705537448478	0.790454884414616	5.76971446693569	0
Pauljensenia	0.000381787222345243	0.0202723136691891	0.138814868063904	0	0	0.000269222847866207	0.00868885220262403	0	0	0	0	0	0	0	0	0.000124727314907783	0.000134979908240658	0.000328664111850971	0.0267277586865216	0	0	0	0	0	0	0	0.795426298782003	0.00382752096934703	0
Bifidobacterium	0.00572680833517864	0.0731132624134688	0.0136336031134192	0.106504716637451	0.0378650521596102	0.080632242935929	0.0141193848292641	0.0986268113193233	0.0219571104442655	2.59408289813241	0.918204026619493	0.388409977383723	4.62034583093945	0.0269622806990359	0.0296226353962722	0.0572498375426723	0.0630356171483875	0.220369286996076	0.011454753722795	0	0	0.036220010693527	0.184847320914154	0.00304755403313301	0	0.00331732722945123	0	0.00574128145402054	0
Adlercreutzia	0.000763574444690485	0.00432032914261407	0.00123941846485629	0.0683601702361105	0.0350602334811206	0.131246138334776	0.00217221305065601	0	0	0	0.151630022744503	0	0	0.032230772329882	0.0465167946457087	0.0913003945124971	0.198420465113768	0.485601225259809	0	0	0	0	0	0.0947789304304365	0	0.541553670207913	0	0	0
Lautropia	0	0.185774153132405	0.0285066246916947	0	0	0	0.00977495872795204	0	0	0	0	0	0	0	0.000694280517100129	0	0	0	0.0649102710958381	0	0	0	0	0.000914266209939902	0	0	0.874968928660204	0.148453134739674	0
Capnocytophaga	0	10.7406705815495	0.308615197749216	0	0.000300516286981033	0.00673057119665518	0.154227126596577	0	0	0	0	0	0	0	0.00381854284405071	0.0051138199112191	0.00391441733897909	0.00492996167776456	1.41657121038564	0	0	0	0	0	0	0	0.104399701715138	0.106077009721903	0
Flavobacterium	0	0.579256438121255	0.0347037170159761	0.000642885613505741	0.000701204669622411	0.0473832212244524	0.0260665566078721	0	0	0.00366914129863141	0	0	0	0.000619822544805422	0.0271926535864217	0.0394138315108594	0.0260511222904471	0.0423976704287752	0.0343642611683849	0.00181376283237204	0	0	0	0.00426657564638621	0	0	0	0.000273394354953359	0
Polaribacter	0	0.102358567378856	0.00991534771885032	0	0	0.00632673692485586	0.00434442610131202	0	0	0	0	0	0	0	0.00254569522936714	0.00773309352428254	0.00499425660490436	0.00723061046072135	0.00763650248186331	0	0	0	0	0	0	0	0	0	2.06185567010309
Chryseobacterium	0	1.44996892686347	0.0508161570591079	0.000214295204501914	0	0.0250377248515573	0.0543053262664002	0	0	0.0012230470995438	0.00280796338415747	0.00327772132813268	0	0	0.0158527384737863	0.0223261893684931	0.0222716848597086	0.0330307432410225	0.0725467735777014	0	0	0	0	0	0	0	0	0.000273394354953359	0
Tannerella	0	7.61241994928598	0.0396613908754013	0	0.000100172095660344	0.00498062268552483	0.174863150577809	0.00252889259793137	0	0	0	0	0	0	0.00266140864888383	0.00411600139195683	0.0048592766966637	0.00312230906258422	0	0	0.00202589088551691	0	0	0	0	0	0.0248570718369376	0.00792843629364741	0
Parabacteroides	0	0.240941432953477	0.00867592925399403	0.538738144117811	0.512480441398322	1.35459475903882	0.0228082370318881	0.589231975318008	0.354973285515626	0.786419285006666	1.14143711566001	0.939067160510013	0.277999147469281	0.569616918676183	1.24866351000458	1.53813724744278	1.03300123776576	0.702683871137375	0	0.467950810751986	0.358582686736492	0.305282947274013	0.11522949875168	0.318164641059086	0.215142870802722	0.25709286028247	0	0	0
Porphyromonas	0	3.93881084602015	0.659370623303546	0.354872858655169	0.00230395820018792	0.00848051970778552	0.481145190720306	0.189666944844852	0	0	0.00561592676831494	0.00327772132813268	0	0.00340902399642982	0.00636423807341785	0.0142189138994872	0.0117432520169373	0.0103529195233056	0.0610920198549065	0.00181376283237204	0.00202589088551691	0.00517428724193242	0.00240061455732668	0.0377896700108493	0.275701604806451	0.870798397730948	0.526969922943077	1.24394431503778	0
Bacteroides	0	1.24558412511673	0.0743651078913774	41.6474158141289	32.8446270693051	57.807395282408	0.412720479624642	15.8131654148648	8.89628924833492	1.31355258491004	1.30289501024907	2.83195122750664	0.84697073595641	28.8694746694022	50.5123790216199	54.6447828435084	44.3705954368692	26.2697937961362	0.0267277586865216	10.8825769942322	10.1213508640425	8.94634264130116	4.59957749183791	6.37091170626455	3.89488278697669	13.1681304373067	0.0198856574695501	0.21652832912306	0
Phocaeicola	0	0.102026234367886	0.00867592925399403	7.67241120678201	11.1898241178344	12.7284524128425	0.0249804500825441	29.7144880256935	28.9431310839494	3.9369886134315	4.18526942408671	6.28666950735848	2.50013899957373	18.5810402481769	23.2255347117116	17.1400276146275	9.8486740248714	6.41486613510724	0	42.3676860013785	28.3097992342132	24.7365425412649	4.49635106587286	16.0496385600917	15.6018422604344	17.6025676112756	0.00994282873477504	0.000820183064860077	0
Prevotella	0	0.759380930067164	6.94446165858979	0.491164608718386	0.0175301167405603	0.07026716329308	10.7622295594752	0.821890094327694	0.0402547024811535	19.3889656690679	30.5899531070115	20.3677603330165	24.3175120929629	0.0306812159678684	0.0696594785490463	0.0896789394186959	0.0677599139368105	0.067047478817598	3.8717067583047	0.0525991221387891	0.0992686533903284	0.0845133582848963	0.0360092183599001	0.0594273036460936	0.615149245406301	2.64308047006527	5.32935620183942	21.1363909757991	6.18556701030928
Pseudoprevotella	0	0.0103023233400797	0.0148730215782755	0.00492878970354401	0.00781342346150687	0.000269222847866207	0.0249804500825441	0.0075866777937941	0.00365951840737759	0	0	0.00327772132813268	0.00185332764979521	0.0114667170789003	0.000231426839033376	0.00199563703852453	0.00121481917416593	0.00262931289480776	0	0.0108825769942322	0.0121553453131014	0.00344952482795495	0	0.0109711945192788	0.0111555562638448	0.0331732722945123	0.223713646532438	2.28229607515064	0
Alistipes	0	0.0920562440387766	0.0185912769728443	1.89372672218341	5.0379552070457	10.338830415182	0.0510470066904162	1.70700250360367	3.06301690697504	0.0525910252803835	0.0308875972257322	0.0966927791799141	0.0389198806456994	4.51912617417633	6.254310324877	9.70004328037827	21.7568714896788	42.5120455396993	0	3.16864366815395	4.18143878770689	4.59304230842201	7.38909160745151	1.41650311460022	1.16017785143986	3.39528441934333	0.00497141436738752	0	0
Odoribacter	0	0.0279159729215063	0	0.206794872344347	0.591716569065655	0.604405293459635	0.001086106525328	0.169435804061402	0.311059064627095	0.272739503198268	0.189537528430629	0.75715362679865	0.161239505532183	0.836140612942515	0.627513874039	0.436420874862332	0.226766245844306	0.412966456540744	0.00381825124093165	0.292015816011898	0.25526225157513	0.18454957829559	0.156039946226234	0.344678361147343	0.575307973035427	0.285290141732806	0	0	0
Butyricimonas	0	0.0262543078666547	0.00123941846485629	0.451519995885532	0.759905517679373	0.591213373914191	0.00325831957598401	0.255418152391068	0.285442435775452	0	0	0	0	0.675916485110313	0.353851636882032	0.245213901108701	0.314638166108975	1.03808559728129	0	0.241230456705481	0.224873888292377	0.196622915193432	0.280871903207221	0.00243804322650641	0.00159365089483498	0.801963857719835	0	0	0
Barnesiella	0	0.0182783156033672	0.00123941846485629	0.000857180818007655	0.000601032573962067	0.0457678841372552	0.00325831957598401	0	0	0.0403605542849455	0.0730070479880942	0.077026451211118	0.0129732935485665	0.000619822544805422	0.0602866915681945	0.0471469250351419	0.0491326865995996	0.0234994839973444	0	0.0090688141618602	0	0.00517428724193242	0.00240061455732668	1.09925273975108	1.09961911743613	0	0	0	0
Collinsella	0	0.0142903194717234	0	0.000214295204501914	0	0.0196532678942331	0.001086106525328	0.00252889259793137	0	14.281520981373	9.47126049476315	10.621455963814	12.9992401356636	0	0.00763708568810142	0.0139694592696717	0.021731765226746	0.0396040254780419	0	0.00362752566474408	0.00202589088551691	0	0	0.00518084185632611	0	0	0	0	0
Sellimonas	0	0.00864065828522813	0	0.042216155286877	0.0705211553448825	0.0559983523561711	0.001086106525328	0.048048959360696	0.0585522945180414	1.43096510646625	1.39274983854211	1.55363990953489	0.837704097707434	0.0328505948746874	0.01781986660557	0.0215778254790464	0.0353647359590525	0.0254714686684502	0	0.0580404106359052	0.0952168716192946	0.0879628831128512	0.0144036873439601	0.314202820816013	0.318730178966996	0.247140878594117	0	0	0
Thermoclostridium	0	0.00664666021940625	0	0.0439305169228923	0.054393447943567	0.00242300563079586	0.00217221305065601	0.0910401335255292	0.234209178072166	0.0012230470995438	0	0	0	0.0458668683156012	0.00161998787323363	0.00187090972361674	0.00296955798129448	0.0044369655099881	0	0.0779918017919977	0.214744433864792	0.15695337967195	0.237660841175341	0.502846415466946	0.277295255701286	0.00497599084417685	0	0	0
Subdoligranulum	0	0.00564966118649532	0	1.04233187469731	1.75241064148207	0.275818807638929	0.00217221305065601	1.19616619882154	1.1600673351387	7.47526387241173	8.18100131974279	7.70592284243994	8.3900142706229	0.952977162638337	0.0926864490328672	0.127471315835754	0.227846085110231	0.146748525941458	0	0.671092247977654	1.5092887097101	1.84032149571397	0.292874975993854	3.32792900418124	2.94506685365504	2.51121671269458	0.00497141436738752	0	0
Ruthenibacterium	0	0.00564966118649532	0.00247883692971258	0.178722200554596	0.13653456638505	0.296010521228895	0	0.250360367195205	0.245187733294298	0.111297286058486	0.193749473506865	0.224523910977089	0.0296532423967233	0.0619822544805422	0.101480668916136	0.132959317691697	0.239724317035409	0.665216162386364	0	0.139659738092647	0.190433743238589	0.175925766225702	0.489725369694642	0.0591225482427803	0.0430285741605444	0.106154471342439	0.00994282873477504	0.0801045460013342	0
Flintibacter	0	0.00498499516455469	0.00123941846485629	0.751747577392713	0.569478363829058	0.324144308830913	0	0.874996838884253	0.552587279514016	0.506341499211135	0.533513042989919	0.645711101642138	0.190892747928906	0.638417221149585	0.241493906531328	0.297973555314693	0.433690445177235	0.164332055925485	0	0.230347879711249	0.581430684143352	0.53985063557495	0.225657768388708	0.361439908329575	0.382476214760395	0.435399198865474	0	0	0
Allobaculum	0	0.00398799613164375	0	0.0032144280675287	0.00330567915679137	0.00457678841372552	0.001086106525328	0	0	3.78655382018762	2.30674192008536	3.65629814153201	1.92375410048743	0.00185946763441627	0.00370282942453402	0.00124727314907783	0.00593911596258897	0.00805227074034878	0	0	0	0	0	0.000304755403313301	0	0	0	0.000546788709906718	0
Fusobacterium	0	0	0.902296642415379	0	0.000100172095660344	0	0.198757494135025	0	0	0.497780169514328	0.505433409148345	1.25372840801075	0.0240932594473377	0.00123964508961084	0.00520710387825097	0	0	0	0.504009163802978	0	0	0	0	0	0.00159365089483498	0	1.28759632115337	2.78534168826482	6.18556701030928
Leptotrichia	0	0	0.216898231349851	0	0	0	0.0314970892345121	0	0	0	0	0	0	0	0.00370282942453402	0	0	0	0.0763650248186331	0	0	0	0	0	0	0	0.387770320656227	0.767144559999125	1.03092783505155
Acidianus	0	0	0.00123941846485629	0	0	0	0.001086106525328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03092783505155
Akkermansia	0	0	0	4.04375050895111	7.31406556464005	0	0.00325831957598401	3.58344081126875	0.322037619849228	0	0	0	0	2.87690634171437	1.01550096967846	0	0	0	0	0.91595023034788	4.75476590830818	4.96731575225513	21.4903015171884	0.65552887252691	0.33307303702051	0	0	0	0
