Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Porphyromonas	0.000683777437281939	4.89982680680125	0.0312129846015943	0.187035952466419	0.00370174454099977	0.000869003732559945	0.0309293954290302	0.11853202644176	0	0.0052415480038438	0	0.00254329967700094	0	0.00314626184764227	0.000533462431241694	0.000890120187711001	0.00058390533938967	0.000494607174326524	0.0080433485343322	0	0	0	0	0.00885450012941193	0.201507575192179	0.694998119593832	0	0.000630489196567617	0
Bacteroides	0.000626795984175111	0.458275138807087	0.00720299644652175	61.4803099452927	58.133483835179	72.4979210030268	0.0256648174836634	78.6870298609528	77.3548186205823	8.9630470865729	9.37020898894537	16.254228235713	5.45211019775718	59.1693868722224	81.554469514956	69.9346559700821	52.3042762572942	33.5604074870666	0.0107632091658838	81.0963540919652	68.200694654183	65.2202937249666	37.1568095496473	46.4629677559972	43.5592208373759	49.1673561489282	0.0426985482493595	0.000630489196567617	0.0351123595505618
Prevotella	0.000256416538980727	0.723508544793916	1.94080737586836	0.537897046559267	0.00960307641795593	0.017644554048065	2.45460946702729	0	0.00778452436556126	22.1018607495414	37.0874687323489	21.2925048958519	30.3122619954303	0.02084398474063	0.0119139942977312	0.0117557252377005	0.0112269072073559	0.00692450044057134	0.725737855182997	0.00573707007831101	0	0	0	0.00476780776199104	0.0335845958653631	0.0902594960511471	8.5397096498719	33.4039481233489	10.252808988764
Tannerella	0.000113962906213657	1.5860550881324	0.0280116528475846	0.00161935889581315	0.002092290392739	0.0180223817578736	0.105949631150508	0	0	0	0	0	0	0.00117984819286585	0.0163372869567769	0.0213014969059115	0.0118638948503265	0.00361063237258363	0.00139480032387264	0	0	0	0	0	0	0	0	0.00315244598283808	0.105337078651685
Parabacteroides	2.84907265534141e-05	0.0367099620185527	0	0.480139912608598	0.445711502125016	0.732910191486862	0.000658072243170855	0.00455892409391384	0.00778452436556126	0.552109723071547	0.859356088114258	0.707037310206262	0.12606035139323	0.51284068116569	0.641955353195473	1.50427242343201	0.607500423331371	0.303515692525472	0.000511426785419966	0.00860560511746651	0.00755058894593778	0	0	0.0143034232859731	0.00746324352563624	0	0	0	0
Butyricimonas	1.89938177022761e-05	0.000874514619820982	0	0.518464739809509	0.914384550098552	0.158989900287489	0	0	0	0.00174718266794793	0.00403453562494957	0.00762989903100282	0.00787877196207684	0.792857985605852	0.168196259050246	0.181707293491349	0.215354905627627	0.0790629568160949	0	0	0	0	0	0.0013622307891403	0.00373162176281812	0.103798420458819	0	0	0
Odoribacter	9.49690885113804e-06	0.00302641014499845	0.00240099881550725	0.252080201448247	0.764383423480648	0.996822846788219	0.000658072243170855	0.00455892409391384	0	0.387874552284441	0.256193012184298	0.991886874030367	0.220605614938152	1.02882762417902	0.977747726060818	0.75064756243656	0.348034123428034	0.506626128662659	0.000162726704451807	0.0028685350391555	0	0.00351345653854262	0	0.348731082019916	0.31718784983954	0.248213614140654	0	0	0
Alistipes	1.89938177022761e-05	0.00775271949481747	0	2.31055525117606	6.48894358648616	18.870907228562	0.000658072243170855	2.45270116252564	5.60485754320411	0.0698873067179174	0.0443798918744453	0.152597980620056	0.0551514037345379	5.56337751209344	11.0073304406333	19.5695992648221	39.0179880002145	58.3778912571505	0.00362648084206885	4.21674650755859	6.76910299003322	7.86662918979692	29.5496473141617	2.85932242640548	2.55989252929323	5.33884919142535	0	0	0
Spirosoma	0.00034188871864097	9.8260069642807e-05	0	0.119292771991569	0.072371788200126	0	0	0.0136767722817415	0.00778452436556126	0.0052415480038438	0.00201726781247478	0.00508659935400188	0	0.184842883548983	2.22276013017372e-05	6.13875991524828e-05	5.30823035808791e-05	2.47303587163262e-05	4.64933441290878e-05	0	0.00377529447296889	0.00351345653854262	0	3.039136890572	2.54869766400478	0.494922903347123	0	0	0
Treponema	0.000227925812427313	1.16402808901655	0.00160066587700483	0.000269893149302191	5.36484716086923e-05	0.00211583517492856	0.00131614448634171	0	0	0	0	0	0	0	0.000355641620827796	0.000491100793219862	0.000822775705503626	0.00133543937068162	0.000232466720645439	0	0	0	0	0	0	0	0	0	0.0351123595505618
Akkermansia	1.89938177022761e-05	3.93040278571228e-05	0	4.78115713988832	9.28612124769177	0.344541088574528	0	0.0182356963756553	0.0389226218278063	0	0	0	0	3.44633657136115	0.0636820777294772	0.105126263548627	0.225865201736641	0.488696618593322	0	0.00860560511746651	0.0906070673512534	0.101890239617736	0.944112859468258	0.0115789617076925	0.0223897305769087	0	0	0	0
Fusobacterium	0.00102566615592291	0.588332166986307	1.3245510132215	0	0.000268242358043462	0	0.329694193828598	0	0	0.331964706910107	0.320745582183491	0.56715582797121	0.00787877196207684	0.000393282730955284	0	0	0	0.000370955380744893	0.524654141824692	0	0	0	0	0.000681115394570148	0	0	2.61528608027327	5.41905464449867	14.8174157303371
Leptotrichia	0.000284907265534141	0.0608917651576475	0.112046611390338	0	0	7.55655419617344e-05	0.0276390342131759	0	0	0	0	0	0	0	0	0	2.65411517904396e-05	0	0.0307785938134561	0	0	0	0	0	0	0	0.320239111870196	0.595812290756398	0.912921348314607
Anaerotignum	0	2.94780208928421e-05	0	1.91057360391021	2.00564811109096	0.00170022469413902	0	0.341919307043538	0.225751206601277	0.520660435048484	0.51843782780602	0.8113125969633	0.869291173149145	1.50312659771109	0.00206716692106156	0.000982201586439725	0.00111472837519846	0.000395685739461219	2.32466720645439e-05	0.186454777545108	0.30579885231048	0.316211088468836	0.0651112316874661	0.625945047609966	0.264945145160087	0.0496427228281309	0	0	0
Flintibacter	0	0.000746776529285333	0	0.336016970881228	0.326290004324067	0.20259121799941	0	0.259858673353089	0.459286937568115	0.59229492443435	0.615266682804809	0.790966199547293	0.204848071013998	0.302827702835568	0.161127881836293	0.223573636113342	0.234411452613162	0.0173854421775773	0	0.0631077708614211	0.252944729688916	0.270536153467782	0.119370591427021	0.254056042174665	0.395551906858721	0.562617525385483	0	0	0
Faecalibaculum	0	0.000225998160178456	0	0.00593764928464821	0.0107833427933472	7.55655419617344e-05	0	0	0	4.97947060365161	2.82014040183975	4.78903329179277	2.20605614938152	0.0047193927714634	0.000111138006508686	0.000153468997881207	2.65411517904396e-05	0.000272033945879588	0	0	0	0	0.010851871947911	0.0013622307891403	0	0	0	0	0
Nonanavirus	0	3.93040278571228e-05	0.019207990524058	0	0	0	0.0263228897268342	0	0	0	0	0	0	0	0	3.06937995762414e-05	0	2.47303587163262e-05	0.102355097100187	0	0	0	0	0	0	0	0	0	31.5308988764045
