Genus	Basepaws_WGS1.DOWNSAMPLE_1M	Basepaws_WGS2.DOWNSAMPLE_1M	Bristle1.DOWNSAMPLE_1M	Kean5.DOWNSAMPLE_1M	Kean6a.DOWNSAMPLE_1M	Kean6b.DOWNSAMPLE_1M	Nebula_lcWGS.DOWNSAMPLE_1M	Ombre5.DOWNSAMPLE_1M	Ombre6.DOWNSAMPLE_1M	PetQCheck1.DOWNSAMPLE_1M	PetQCheck2.DOWNSAMPLE_1M	PetQCheck3.DOWNSAMPLE_1M	PetQCheck4.DOWNSAMPLE_1M	Psomagen1a.DOWNSAMPLE_1M	Psomagen1b.DOWNSAMPLE_1M	Psomagen2.DOWNSAMPLE_1M	Psomagen3.DOWNSAMPLE_1M	Psomagen4.DOWNSAMPLE_1M	SequencingDotCom_WGS.DOWNSAMPLE_1M	thryve2.DOWNSAMPLE_1M	thryve3a.DOWNSAMPLE_1M	thryve3b.DOWNSAMPLE_1M	thryve4.DOWNSAMPLE_1M	uBiome_Fecal2013.DOWNSAMPLE_1M	uBiome_Fecal2014.DOWNSAMPLE_1M	uBiome_Fecal2019.DOWNSAMPLE_1M	uBiome_Oral2014.DOWNSAMPLE_1M	uBiome_Oral2019.DOWNSAMPLE_1M	Veritas_WGS-DOWNSAMPLE_1M
Ezakiella	4	34	0	22	6	16	1	5	0	1	0	0	0	2	3	9	7	18	0	0	0	0	0	35	0	72	0	0	0
Erysipelatoclostridium	18	49	3	432	826	384	1	22	16	3	2	6	1	233	244	258	322	751	2	14	24	24	41	855	68	77	0	0	0
Erysipelothrix	15	66	1	6	38	17	3	4	12	1	0	1	3	7	15	11	8	19	0	88	1	0	1006	2	0	2	0	25	0
Faecalibacillus	9	14	2	748	593	27	3	129	27	0	1	0	0	412	40	43	25	22	0	236	31	19	9	932	148	399	0	0	0
Amedibacterium	5	26	0	2	24	62	0	0	0	6	1	2	0	5	34	30	49	104	0	1	0	0	2	3	1	0	0	0	0
Tannockella	5	8	1	102	137	5	2	8	2	0	0	0	0	77	10	7	4	7	0	3	3	10	1	18	2	4	0	0	0
Longicatena	4	16	0	158	862	165	0	1	7	5	3	10	1	147	151	208	137	2005	0	30	32	31	205	248	66	284	0	0	0
Bulleidia	2	32	21	0	2	3	8	0	0	1	0	1	0	0	2	6	7	7	0	0	0	0	1	5	1	0	0	0	0
Intestinibaculum	2	9	0	0	0	10	1	0	0	0	0	1	0	0	11	5	13	11	0	0	0	0	0	1	0	0	0	0	0
Turicibacter	7	21	0	0	1	24	0	2	0	0	3	10	0	3	12	14	24	32	0	0	0	1	1	4	34	0	0	1	0
Catenibacterium	1	5	2	322	660	33	2	0	0	1906	812	1690	3736	127	28	19	51	17	0	0	0	0	0	15	2	2	0	0	0
Megamonas	13	31	1	0	2	10	1	0	2	13247	6252	4997	4684	0	8	149	25	18	0	0	0	2	2	2	0	4	0	41	0
Pectinatus	3	10	0	0	1	7	1	0	0	1	0	1	0	0	2	5	8	9	0	0	0	0	0	0	0	0	0	5	0
Selenomonas	3	89	14	5	12	161	47	0	0	0	1	2	1	7	84	109	152	248	2	0	1	4	0	11	2	1	31	36	0
Methylomusa	5	5	0	0	7	11	2	0	0	0	0	0	0	0	7	6	7	25	0	0	1	0	0	0	0	0	0	0	0
Sporomusa	3	5	0	0	2	5	1	0	0	0	0	0	0	0	4	6	14	17	0	2	0	0	0	0	0	0	0	1	0
Pelosinus	3	29	1	0	0	2	1	0	0	0	0	0	0	0	3	6	3	18	0	0	0	0	0	0	0	0	0	4	0
Veillonella	12	42	2578	2	12	24	6974	1	0	0	0	0	0	22	28	21	16	32	3026	0	0	1	0	68	5	2	3918	43564	4
Megasphaera	4	34	6	12	8	99	22	1	0	2	0	1	1	1	63	101	122	154	0	3	4	1	7	17	4	4	24	606	0
Dialister	3	22	1	1241	387	20	2	193	36	125	59	79	59	1835	106	80	41	64	0	263	142	155	107	514	443	332	1	16	0
Phascolarctobacterium	3	32	1	0	0	78	0	4	4	1	1	0	1	2	56	55	98	117	0	10	4	7	1	15	0	2	0	0	0
Ndongobacter	1	10	0	0	0	22	0	0	0	0	0	0	0	0	9	5	14	29	0	0	0	0	0	0	0	0	0	0	0
Limnochorda	1	15	0	34	324	14	0	0	0	0	0	0	0	11	11	10	22	21	0	0	0	1	0	3	0	0	0	0	0
Mycolicibacter	2458	62	0	0	0	426	6	0	0	0	0	0	0	0	95	318	307	378	1	0	0	0	0	1	0	0	0	0	0
Mycolicibacterium	1807	582	11	1	0	506	11	0	0	0	0	0	0	0	173	372	540	523	2	0	0	0	0	0	0	0	0	0	0
Mycobacterium	1266	723	13	0	2	401	17	0	0	0	0	0	0	2	143	262	414	404	1	0	1	0	0	37	52	68	1	45	15
Mycobacteroides	920	81	2	0	0	121	5	0	0	0	0	0	0	0	30	96	93	127	0	0	0	0	0	0	0	0	0	0	0
Mycolicibacillus	3	11	0	0	0	10	0	0	0	0	0	0	0	0	4	6	2	5	0	0	0	0	0	0	0	0	0	0	0
Prescottella	153	13	0	0	0	32	0	0	0	0	0	0	0	0	10	26	24	32	0	0	0	0	0	1	0	0	0	0	0
Rhodococcus	49	384	14	5	10	151	17	0	0	0	0	1	1	5	90	143	198	236	1	0	0	0	1	1	1	5	0	1	0
Nocardia	39	452	11	1	3	189	8	0	0	0	0	0	0	1	108	134	245	250	0	0	0	0	0	0	0	1	0	7	0
Corynebacterium	60	3156	134	389	9	317	40	7	0	2	1	2	0	6	161	223	335	401	229	0	0	0	3	83	65	3397	236	17	0
Gordonia	18	285	2	0	0	80	13	0	0	0	0	0	0	0	34	60	116	87	0	0	0	0	0	0	2	0	0	0	0
Tsukamurella	6	67	1	0	0	37	14	0	0	0	0	0	0	0	13	25	39	28	0	0	0	0	0	0	0	0	0	0	0
Dietzia	5	73	2	0	1	27	1	0	0	0	0	0	0	1	14	15	21	19	0	0	0	0	0	0	0	0	0	0	0
Tomitella	2	30	1	0	0	12	0	0	0	0	0	0	0	0	7	10	12	10	0	0	0	0	0	0	0	0	0	0	0
Streptomyces	2904	4194	53	6	24	2630	103	0	0	1	0	1	0	3	1002	1752	2648	2936	19	0	0	0	0	17	0	14	2	27	2
Kitasatospora	11	92	1	0	0	45	2	0	0	0	0	0	0	0	21	26	66	69	1	0	0	0	0	0	0	0	0	0	0
Streptacidiphilus	11	39	0	0	0	17	2	0	0	0	0	0	0	0	7	16	24	35	0	0	0	0	0	0	0	0	0	0	0
Streptantibioticus	6	22	0	0	0	9	0	0	0	0	0	0	0	0	1	6	5	10	0	0	0	0	0	0	0	0	0	0	0
Yinghuangia	3	30	1	0	0	6	1	0	0	0	0	0	0	0	1	7	11	8	0	0	0	0	0	0	0	0	0	0	0
Peterkaempfera	3	16	0	0	0	5	0	0	0	0	0	0	0	0	8	6	11	15	0	0	0	0	0	0	0	0	0	0	0
Actinacidiphila	2	17	0	0	0	14	0	0	0	0	0	0	0	0	3	8	12	13	0	0	0	0	0	0	0	0	0	0	0
Curtobacterium	733	118	3	0	0	156	9	0	0	0	0	0	0	0	36	104	123	159	0	0	0	0	0	0	0	0	0	0	0
Microbacterium	39	664	28	1	1	261	35	0	0	0	0	1	0	0	117	166	268	329	4	0	0	0	0	0	0	0	0	1	0
Leucobacter	14	160	5	17	0	49	9	0	0	0	0	0	0	0	18	26	44	62	1	0	0	0	0	4	0	30	0	0	0
Leifsonia	10	80	4	0	0	32	2	0	0	0	0	0	0	0	12	19	31	51	1	0	0	0	0	0	0	0	0	0	0
Agromyces	7	141	2	0	0	52	5	0	0	0	0	0	0	1	24	42	47	60	0	0	0	0	0	0	0	1	0	1	0
Agrococcus	7	59	1	0	0	19	0	0	0	0	0	0	0	0	13	8	23	42	0	0	0	0	0	0	0	0	0	0	0
Clavibacter	7	74	1	0	0	28	1	0	0	0	0	0	0	0	13	17	48	27	0	0	0	0	0	0	0	0	0	0	0
Salinibacterium	7	47	0	0	0	14	1	0	0	0	0	0	0	0	9	17	17	15	0	0	0	0	0	0	0	0	0	0	0
Rathayibacter	5	99	3	0	0	43	4	0	0	0	0	0	0	0	22	26	28	61	0	0	0	0	0	0	0	0	0	0	0
Cryobacterium	5	70	0	0	0	21	3	0	0	0	0	0	0	0	9	17	19	25	0	0	0	0	0	0	0	0	0	0	0
Frondihabitans	4	11	0	1	0	14	1	0	0	0	0	0	0	0	5	7	5	8	0	0	0	0	0	0	0	0	0	0	0
Subtercola	4	25	0	0	1	9	1	0	0	0	0	0	0	0	3	7	5	11	0	0	0	0	0	0	0	0	0	0	0
Protaetiibacter	3	25	1	1	0	13	0	0	0	0	0	0	0	0	1	6	6	17	1	0	0	0	0	0	0	0	0	0	0
Microcella	3	26	0	0	0	7	0	0	0	0	0	0	0	0	7	4	8	17	0	0	0	0	0	0	0	0	0	0	0
Agreia	3	8	0	0	0	2	1	0	0	0	0	0	0	0	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0
Pseudoclavibacter	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
Plantibacter	2	18	0	0	0	3	1	0	0	0	0	0	0	0	2	7	16	11	0	0	0	0	0	0	0	0	0	0	0
Humibacter	2	10	1	1	0	3	0	0	0	0	0	0	0	0	2	1	3	5	0	0	0	0	0	0	0	0	0	0	0
Microterricola	2	31	0	0	0	11	0	0	0	0	0	0	0	0	2	5	7	10	0	0	0	0	0	0	0	0	0	0	0
Herbiconiux	2	27	1	0	0	8	2	0	0	0	0	0	0	0	2	4	6	18	0	0	0	0	0	0	0	0	0	0	0
Aquiluna	1	14	1	0	0	3	0	0	0	0	0	0	0	0	1	5	5	8	0	0	0	0	0	0	0	0	0	1	0
Rhodoluna	1	16	0	0	0	3	0	0	0	0	0	0	0	0	1	3	1	5	0	0	0	0	0	0	0	0	0	0	0
Mycetocola	1	44	0	0	0	8	0	0	0	0	0	0	0	0	7	15	8	28	0	0	0	0	0	0	0	0	0	0	0
Cnuibacter	1	10	1	0	0	12	2	0	0	0	0	0	0	0	4	7	14	9	0	0	0	0	0	0	0	0	0	0	0
Aurantimicrobium	1	14	1	0	0	2	3	0	0	0	0	0	0	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0
Glaciihabitans	1	12	0	0	0	8	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0
Pontimonas	1	2	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0
Chryseoglobus	1	21	10	0	0	5	3	0	0	0	0	0	0	0	0	3	9	3	1	0	0	0	0	0	0	0	0	0	0
Marisediminicola	1	8	0	0	0	5	1	0	0	0	0	0	0	0	1	1	2	6	0	0	0	0	0	0	0	0	0	0	0
Gulosibacter	1	35	3	0	0	9	2	0	0	0	0	0	0	0	2	4	6	11	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter	357	665	7	0	0	205	62	0	0	0	0	0	0	0	121	151	258	307	3	0	0	0	0	0	0	3	0	2	0
Pseudarthrobacter	20	117	1	1	4	51	6	0	0	0	0	0	0	0	44	33	55	84	0	0	0	0	0	0	0	0	0	0	0
Glutamicibacter	11	143	0	0	0	24	8	0	0	0	0	0	0	0	21	17	37	33	0	0	0	0	0	0	0	2	0	1	1
Rothia	10	105	9397	2	3	24	13673	0	0	0	1	0	0	0	13	17	18	61	2219	0	0	0	0	12	0	7	619	11866	1
Kocuria	9	116	1	0	0	51	24	0	0	0	0	2	0	0	20	21	47	48	0	0	0	0	0	0	0	0	0	0	0
Paenarthrobacter	7	61	1	0	0	14	3	0	0	0	0	0	0	0	7	9	22	20	0	0	0	0	0	0	0	0	0	0	0
Sinomonas	5	24	1	0	0	6	0	0	0	0	0	0	0	0	6	4	10	13	0	0	0	0	0	0	0	0	0	0	0
Micrococcus	4	63	3	0	0	24	12	0	0	0	0	0	0	0	6	14	20	35	4	0	0	0	0	0	0	0	0	0	0
Citricoccus	3	25	1	0	0	7	3	0	0	0	0	0	0	0	2	5	7	11	0	0	0	0	0	0	0	0	0	0	0
Paeniglutamicibacter	3	24	0	0	0	10	3	0	0	0	0	0	0	0	0	5	1	5	0	0	0	0	0	0	0	0	0	0	0
Renibacterium	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0
Neomicrococcus	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Psychromicrobium	1	4	0	0	0	7	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Cellulosimicrobium	6	48	0	0	0	34	1	0	0	0	0	0	0	0	17	21	24	27	1	0	0	0	0	0	0	0	0	0	0
Xylanimonas	2	36	4	0	0	15	1	0	0	0	0	0	0	0	8	15	14	15	0	0	0	0	0	0	0	0	0	0	0
Isoptericola	1	33	2	0	0	14	2	0	0	0	0	0	0	0	5	3	4	13	0	0	0	0	0	0	0	0	0	0	0
Cellulomonas	25	301	11	1	0	103	4	0	0	0	0	0	0	0	54	50	121	140	2	0	0	1	0	0	0	1	0	0	0
Oerskovia	2	14	0	0	0	3	0	0	0	0	0	0	0	0	1	4	6	4	0	0	0	0	0	0	0	0	0	0	0
Pseudactinotalea	2	14	0	0	0	3	1	0	0	0	0	0	0	0	4	1	3	9	0	0	0	0	0	0	0	0	0	0	0
Actinotalea	1	11	2	0	0	4	0	0	0	0	0	0	0	0	2	2	9	10	0	0	0	0	0	0	0	0	0	0	0
Brachybacterium	15	191	8	0	0	75	6	0	0	0	0	0	0	0	27	38	75	78	1	0	0	0	0	1	0	0	0	0	0
Dermabacter	1	38	0	0	0	17	1	0	0	0	0	0	0	0	7	2	10	21	2	0	0	0	0	0	0	0	0	4	0
Janibacter	7	61	1	0	0	39	7	0	0	0	0	0	0	0	10	17	19	34	0	0	0	0	0	0	0	0	0	0	0
Phycicoccus	3	25	0	0	0	3	1	0	0	0	0	0	0	0	3	11	8	10	0	0	0	0	0	0	0	0	0	0	0
Pedococcus	2	12	0	0	0	6	0	0	0	0	0	0	0	0	3	5	7	4	0	0	0	0	0	0	0	0	0	0	0
Intrasporangium	1	10	1	0	0	7	0	0	0	0	0	0	0	0	0	1	4	5	0	0	0	0	0	0	0	0	0	0	0
Brevibacterium	11	218	43	181	4	69	12	7	0	0	0	2	0	12	33	45	86	66	3	0	0	0	0	0	1	21	0	3	0
Ornithinimicrobium	8	128	0	0	0	35	0	0	0	0	0	0	0	0	18	29	43	50	0	0	0	0	0	0	0	0	0	1	0
Serinicoccus	3	59	1	0	0	14	2	0	0	0	0	0	0	0	6	11	22	20	0	0	0	0	0	0	0	0	0	0	0
Georgenia	5	110	1	0	0	34	2	0	0	0	0	0	0	0	12	11	25	25	0	0	0	0	0	0	0	0	0	0	0
Jonesia	4	16	1	1	0	0	0	0	0	0	0	0	0	0	0	4	2	4	1	0	0	0	0	0	0	0	0	0	0
Dermacoccus	1	27	0	0	0	6	15	0	0	0	0	0	0	0	2	4	9	3	0	0	0	0	0	0	0	0	0	0	0
Yimella	1	11	0	0	0	4	0	0	0	0	0	0	0	0	3	3	3	14	0	0	0	0	0	0	0	0	0	2	0
Allobranchiibius	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0
Dermatophilus	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0
Gephyromycinifex	1	9	1	0	0	6	0	0	0	0	0	0	0	0	1	0	6	3	0	0	0	0	0	0	0	0	0	0	0
Luteimicrobium	1	12	1	0	0	6	0	0	0	0	0	0	0	0	3	1	6	6	0	0	0	0	0	0	0	0	0	0	0
Pengzhenrongella	1	15	2	0	0	6	0	0	0	0	0	0	0	0	2	8	5	6	0	0	0	0	0	0	0	0	0	0	0
Ruania	2	76	1	0	0	19	3	0	0	0	0	0	0	0	10	14	27	13	1	0	0	0	0	0	0	0	0	0	0
Kytococcus	2	11	1	0	0	6	2	0	0	0	0	0	0	0	2	5	9	7	0	0	0	0	0	0	0	0	0	0	0
Sanguibacter	1	29	0	0	0	20	2	0	0	0	0	0	0	0	2	6	6	24	0	0	0	0	0	0	0	0	0	0	0
Micromonospora	195	485	5	1	0	178	5	0	0	0	0	0	0	0	106	144	253	244	1	0	0	0	0	0	0	0	0	0	0
Plantactinospora	31	32	1	0	0	18	0	0	0	0	0	0	0	0	14	17	21	16	0	0	0	0	0	0	0	0	1	0	0
Actinoplanes	20	197	8	0	0	90	5	0	0	0	0	0	0	0	45	75	103	108	0	0	0	0	0	0	0	0	0	0	0
Dactylosporangium	16	79	3	0	0	51	0	0	0	0	0	0	0	0	35	35	74	76	2	0	0	0	0	0	0	0	0	0	0
Phytohabitans	8	55	2	0	0	22	0	0	0	0	0	0	0	0	10	16	29	44	0	0	0	0	0	0	0	0	0	0	0
Couchioplanes	4	16	1	0	0	7	1	0	0	0	0	0	0	0	2	4	9	15	0	0	0	0	0	0	0	0	0	0	0
Salinispora	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	12	0	0	0	0	0	0	0	0	0	0	0
Actinocatenispora	4	40	1	0	0	12	0	0	0	0	0	1	0	0	6	11	13	19	0	0	0	0	0	0	0	0	0	54	0
Polymorphospora	3	17	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	0	0	0
Natronosporangium	2	28	1	0	0	8	0	0	0	0	0	0	0	0	3	5	9	6	1	0	0	0	0	0	0	0	0	0	0
Catellatospora	1	29	0	0	0	16	1	0	0	0	0	0	0	0	1	3	12	17	0	0	0	0	0	0	0	0	0	0	0
Nocardioides	51	561	11	0	1	222	12	0	0	0	1	0	0	0	82	187	269	343	1	0	0	0	0	2	0	0	0	3	0
Aeromicrobium	4	100	1	0	0	47	2	0	0	0	0	0	0	0	13	22	54	49	0	0	0	0	0	0	0	0	0	0	0
Friedmanniella	3	16	0	0	0	4	0	0	0	0	0	0	0	0	3	9	3	0	0	0	0	0	0	0	0	0	0	27	0
Pimelobacter	1	39	0	0	0	11	2	0	0	0	0	0	0	0	4	6	14	5	0	0	0	0	0	0	0	0	0	0	0
Micropruina	1	25	2	0	0	4	0	0	0	0	0	0	0	0	6	5	6	8	0	0	0	0	0	0	0	0	0	1	0
Mumia	1	5	0	0	0	4	0	0	0	0	0	0	0	0	1	0	2	6	0	0	0	0	0	0	0	0	0	0	0
Cutibacterium	24	105	13	0	1	13	478	0	0	0	2	3	0	0	11	15	26	25	0	0	0	0	0	24	2	3	2	3	0
Propionibacterium	6	113	4	0	0	22	1	0	0	0	0	0	0	0	5	13	15	16	1	0	0	0	0	0	0	0	0	0	0
Tessaracoccus	5	460	7	0	3	52	1	0	0	0	0	2	0	0	21	34	57	52	0	0	0	0	0	1	0	10	2	3	0
Auraticoccus	5	18	1	0	0	7	0	0	0	1	0	0	0	0	5	8	11	3	0	0	0	0	0	0	0	2	0	3	0
Microlunatus	4	116	1	0	1	22	1	0	0	0	1	1	0	0	16	18	31	43	0	0	0	0	0	2	0	2	1	2	0
Propioniciclava	4	58	1	0	0	15	2	0	0	0	0	0	0	0	5	9	24	16	0	0	0	0	0	0	0	1	0	0	0
Raineyella	1	26	0	0	0	5	1	0	0	0	0	0	0	0	2	6	5	7	0	0	0	0	0	0	0	0	0	0	0
Acidipropionibacterium	1	96	1	0	0	17	0	0	0	0	0	0	0	0	14	14	14	33	2	0	0	0	0	0	0	0	0	0	0
Arachnia	1	333	356	0	0	12	9	0	0	0	0	0	0	0	6	4	15	18	172	0	0	0	0	0	0	0	38	6	0
Vaginimicrobium	1	8	0	0	0	7	0	0	0	0	0	0	0	0	2	2	5	9	0	0	0	0	0	0	0	0	0	0	0
Kribbella	2	30	0	2	7	14	0	0	0	0	0	0	0	0	8	7	29	14	0	0	0	0	0	0	0	0	0	0	0
Actinopolymorpha	1	12	0	0	1	9	0	0	0	0	0	0	0	0	7	4	17	14	0	0	0	0	0	0	0	0	0	0	0
Amycolatopsis	35	362	6	0	0	185	13	0	0	0	0	0	0	0	116	156	267	256	0	0	0	0	0	0	0	0	0	0	0
Pseudonocardia	14	192	1	0	0	77	4	0	0	0	0	0	0	0	37	68	99	89	1	0	0	0	0	0	0	0	0	0	0
Saccharopolyspora	9	120	5	0	0	57	0	0	0	0	0	0	0	0	23	39	64	56	1	0	0	0	0	0	0	0	0	0	0
Saccharomonospora	6	55	0	0	0	26	4	0	0	0	0	0	0	0	18	23	29	38	0	0	0	0	0	0	0	1	0	7	0
Saccharothrix	4	77	0	0	0	46	1	0	0	0	0	0	0	0	16	34	51	52	1	0	0	0	0	0	0	0	0	0	0
Actinosynnema	4	36	0	0	0	15	0	0	0	0	0	0	0	0	10	17	19	23	1	0	0	0	0	0	0	0	0	0	0
Actinoalloteichus	4	25	0	0	0	22	0	0	0	0	0	0	0	0	6	21	26	39	0	0	0	0	0	0	0	0	0	0	0
Kibdelosporangium	3	24	3	0	2	8	2	0	0	0	1	1	1	0	5	9	11	10	0	0	0	0	0	0	0	0	0	0	0
Kutzneria	3	45	1	0	0	22	2	0	0	0	0	0	0	0	13	27	40	32	0	0	0	0	0	0	0	0	0	0	0
Prauserella	2	17	1	0	0	5	0	0	0	0	0	0	0	0	3	7	13	14	0	0	0	0	0	0	0	0	0	0	0
Lentzea	2	46	0	0	0	16	1	0	0	0	0	0	0	0	9	10	39	20	0	0	0	0	0	0	0	0	0	0	0
Alloactinosynnema	2	15	0	0	0	12	1	0	0	0	0	0	0	0	2	3	16	4	0	0	0	0	0	0	0	0	0	0	0
Allokutzneria	2	14	0	0	0	10	0	0	0	0	0	0	0	0	4	7	7	8	0	0	0	0	0	0	0	0	0	0	0
Allosaccharopolyspora	2	2	0	0	0	7	0	0	0	0	0	0	0	0	5	2	7	5	0	0	0	0	0	0	0	0	0	0	0
Actinokineospora	1	39	1	0	0	13	1	0	0	0	0	0	0	0	6	4	9	9	0	0	0	0	0	0	0	0	0	0	0
Actinomadura	17	132	0	0	0	80	5	0	0	0	0	0	0	0	39	56	95	101	1	0	0	0	0	0	0	0	0	1	0
Thermomonospora	9	29	0	0	0	26	0	0	0	0	0	0	0	0	26	22	46	31	0	0	0	0	1	0	0	1	0	9	0
Nocardiopsis	11	96	1	0	0	41	1	0	0	0	0	0	0	0	29	39	73	60	0	0	0	0	0	0	0	3	0	6	1
Streptomonospora	4	16	0	0	0	6	0	0	0	0	0	0	0	0	3	10	23	9	0	0	0	0	0	0	0	2	1	0	0
Spiractinospora	3	7	0	0	0	6	1	0	0	0	0	0	0	0	1	0	10	10	0	0	0	0	0	0	0	0	0	1	0
Thermobifida	2	39	1	0	0	16	0	0	0	0	0	0	0	0	4	10	13	13	0	0	0	0	0	0	0	0	0	0	0
Nonomuraea	12	104	4	3	18	62	0	0	0	0	0	0	0	0	29	49	80	69	0	1	0	2	2	1	0	1	0	0	0
Streptosporangium	6	50	3	0	0	22	0	0	0	0	0	0	0	0	12	21	46	16	0	0	0	0	0	0	0	0	0	0	0
Thermobispora	1	9	0	0	6	11	0	0	0	0	0	0	0	0	0	5	7	8	0	0	0	0	0	3	0	0	0	0	0
Actinomyces	24	1706	1098	6	5	141	2044	0	0	0	2	1	0	3	72	95	147	193	2031	0	0	0	0	9	0	22	678	323	2
Arcanobacterium	4	49	4	0	0	4	1	0	0	0	0	0	0	0	3	6	13	15	0	0	0	0	0	0	0	0	0	4	0
Schaalia	4	633	5218	32	13	41	3183	5	3	13	4	10	0	4	18	39	102	65	596	0	0	4	0	25	3	72	138	19136	0
Varibaculum	3	10	0	11	1	0	0	0	0	0	0	0	0	0	1	2	3	1	0	0	1	0	0	6	8	217	0	0	0
Boudabousia	2	29	0	0	0	5	0	0	0	1	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0
Mobiluncus	1	12	0	85	2	5	1	4	0	0	0	1	0	0	1	3	5	3	0	0	0	0	0	22	16	89	0	93	0
Actinobaculum	1	6	0	0	0	9	3	0	0	0	0	1	0	0	2	4	8	6	0	0	0	0	0	0	0	0	0	0	0
Trueperella	1	78	2	0	0	30	4	0	0	0	1	0	0	1	11	12	31	48	3	0	0	2	0	0	0	0	0	48	0
Flaviflexus	1	43	3	0	0	12	2	0	0	0	0	0	0	0	5	11	19	17	1	0	0	0	0	0	0	0	0	0	0
Actinotignum	1	12	0	0	1	3	0	0	0	0	0	0	0	0	3	8	10	6	0	0	0	0	0	0	0	9	0	14	0
Pauljensenia	1	43	110	0	0	2	8	0	0	0	0	0	0	0	0	1	1	2	7	0	0	0	0	0	0	0	127	12	0
Fannyhessea	1	8	0	1	0	6	0	0	0	0	0	1	0	0	7	3	15	4	0	0	0	0	0	0	0	0	0	1	0
Bifidobacterium	15	206	11	492	363	563	13	38	6	2111	649	235	2487	78	251	450	454	1272	3	14	4	19	73	8	0	4	0	16	0
Gardnerella	4	27	0	0	0	5	2	0	0	0	0	0	1	0	12	2	12	6	0	0	0	1	0	0	0	0	0	8	0
Frankia	8	91	2	1	4	57	1	0	0	0	0	0	0	0	11	29	49	60	0	0	0	0	0	23	0	6	1	1	0
Geodermatophilus	4	25	0	0	0	5	0	0	0	0	0	0	0	0	8	3	9	6	0	0	0	0	0	0	0	0	0	1	0
Modestobacter	2	31	0	0	0	20	1	0	0	0	0	0	0	0	9	13	16	27	0	0	0	0	0	0	0	0	0	0	0
Blastococcus	1	35	0	0	0	15	2	0	0	0	0	0	0	0	1	8	20	16	0	0	0	0	0	0	0	0	0	0	0
Catenulispora	4	12	0	0	0	19	0	0	0	0	0	0	0	0	6	6	15	16	0	0	0	0	0	0	0	0	0	0	0
Jatrophihabitans	3	20	0	0	0	5	1	0	0	0	0	0	0	0	2	4	7	9	0	0	0	0	0	0	0	0	0	1	0
CandidatusPlanktophila	2	27	0	3	5	14	1	0	0	0	0	0	0	0	5	6	7	10	1	0	1	0	0	0	0	1	0	0	0
CandidatusNanopelagicus	1	7	0	0	2	0	0	0	0	0	0	0	0	0	1	21	2	4	0	0	0	0	0	0	0	2	0	7	0
Kineococcus	3	17	2	0	0	8	1	0	0	0	0	0	0	0	4	4	5	7	0	0	0	0	0	0	0	0	0	4	0
Actinopolyspora	3	10	0	1	3	0	0	0	0	0	0	0	0	0	3	4	1	3	0	0	0	0	0	1	0	0	1	0	0
Stackebrandtia	2	16	0	0	1	9	0	0	0	0	0	0	0	2	6	6	10	13	0	0	0	0	2	7	0	3	0	5	0
Natronoglycomyces	1	10	0	0	0	5	0	0	0	0	0	0	0	0	1	2	1	4	0	0	0	0	0	0	0	0	0	9	0
Jiangella	1	39	0	0	0	25	3	0	0	0	0	0	0	0	7	14	35	26	0	0	0	0	0	0	0	0	0	2	0
Acidothermus	1	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
Nakamurella	1	45	1	8	5	31	2	0	0	0	0	0	0	0	10	15	32	25	1	0	0	0	0	1	1	68	0	0	0
Epidermidibacterium	1	5	0	0	1	11	0	0	0	0	0	0	0	0	1	2	4	5	0	0	0	0	0	0	0	0	0	2	0
Parolsenella	43	13	0	1	0	59	1	1	0	220	140	60	85	0	16	27	57	77	0	0	0	0	0	2	0	1	0	0	0
Olsenella	3	26	1	7	0	80	3	0	0	2	1	2	2	0	26	38	83	95	0	0	0	0	1	2	0	7	5	0	0
Thermophilibacter	3	5	1	0	0	26	0	0	0	3	0	0	1	0	8	18	27	40	0	0	0	0	0	0	0	0	0	1	0
Lancefieldella	1	2	48	0	0	7	79	0	0	2	1	1	0	1	3	4	3	6	1	0	0	0	0	1	0	7	12	622	0
Arabiibacter	25	11	0	0	0	44	0	0	0	0	0	0	0	0	14	21	43	79	0	0	0	0	0	0	0	0	0	0	0
