Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Collinsella	3.72893339080863e-05	4.68459598966728e-05	0	0.000245164738445999	0	0.00313217381998614	0	0	0	17.7734710782552	11.7584266613595	14.506880733945	16.9960856328227	0	0.0010091765197228	0.0028395155317592	0.00276468796675182	0.0300008773217615	0.000161735804101897	0.00252200448916799	0	0	0	0.00202234693361646	0	0	0	0	0
Capnocytophaga	0.000922911014225135	56.5419305538626	0.293185419968304	0	0	0	0.153843157874238	0	0	0	0	0	0	0.000362836803262629	7.76289630556002e-05	7.81518036264e-05	4.49542758821434e-05	0	0.829057731826325	0	0	0	0	0	0	0	0.121475054229935	0.160264537920821	0.832755031228314
Porphyromonas	0.000680530343822574	5.0374959747609	0.0332805071315372	0.169899163743077	0.00326117780508555	0.000750416644371679	0.0350528714143834	0.0993466050208246	0	0.00468874544800963	0	0	0	0.00290269442610103	0.000485181019097501	0.0009638722447256	0.000561928448526792	0.000440865206785621	0.00889546922560435	0	0	0	0	0.0065726275342535	0.147738775956882	0.558692996988862	0	0.000507166259243105	0
Bacteroides	0.000624596342960445	0.471748185351474	0.00713153724247227	56.0039618621733	51.4017865582758	70.0442158537588	0.0272633444334093	66.5966145733828	70.7449776785714	8.04745010393386	8.43661232834579	14.756880733945	5.02827042961388	54.7720296365101	80.0975252662868	68.0408098298297	50.5154569658336	31.4697079312092	0.0117836085845668	73.261708405841	60.0617700994113	57.293651957191	19.0460508260607	34.6438141463168	32.1085606412957	39.6381797733786	0.03470715835141	0.000507166259243105	0.0346981263011797
Prevotella	0.000251703003879582	0.72581256425509	1.98969889064976	0.515091115475043	0.0129501843274412	0.0171943291992989	2.54652619553011	0	0	20.0584530265852	33.5492392031988	19.6100917431193	28.1182042236505	0.0228587186055456	0.0116249372175761	0.01107150551374	0.0109463661773019	0.00656889158110575	0.748790562762041	0.00504400897833598	0	0	0	0.00353910713382881	0.024623129326147	0.077394700881574	7.02819956616052	26.9066915516245	10.235947258848
Tannerella	0.000111868001724259	2.01629695991269	0.0301109350237718	0.00147098843067599	0.00293033367993194	0.0157261227211804	0.107755123236808	0	0	0	0	0	0	0.00217702081957577	0.0144001726468138	0.0194858497041824	0.0101821434873055	0.00321831600953503	0.00161735804101897	0	0	0	0	0	0	0	0	0.00253583129621553	0.104094378903539
Parabacteroides	2.79670004310647e-05	0.0521301841730175	0	0.440315870249014	0.394224406843747	1.14657137897868	0.00129825449682901	0	0	0	0	0	0.115981249697965	0.473864865060993	1.00698350151648	2.134950971466	1.00704321117383	0.356726082070585	0.000693153446150988	0	0	0	0	0	0	0	0	0	0
Butyricimonas	3.72893339080863e-05	0.00120862576533416	0	0.47610992206213	0.816901408450704	0.237425300917074	0	0	0	0.00156291514933654	0.0036185341318232	0.00688073394495413	0.00724882810612284	0.740549915459025	0.252197093726881	0.270014481529212	0.340551116945177	0.0983129411131935	0	0	0	0	0	0.00101117346680823	0.00273590325846078	0.0846504540892216	0	0	0
Odoribacter	1.86446669540431e-05	0.0033073247687051	0.00237717908082409	0.229474195185455	0.675867284242367	1.07068141746526	0.000649127248414507	0.00382102327003171	0	0.351655908600722	0.231586184436685	0.915137614678899	0.20296718697144	0.951720934957875	1.0318635841758	0.80084758236093	0.381189782342635	0.516804238654444	0.000161735804101897	0.00252200448916799	0	0.00293212138982554	0	0.260377167703119	0.248967196519931	0.200742505411583	0	0	0
Alistipes	9.32233347702157e-06	0.00832921166962843	0	2.10522960903579	5.74312316854145	19.3087749154639	0.000649127248414507	2.06335256581713	5.03627232142857	0.0625166059734617	0.0398038754500552	0.139908256880734	0.0507417967428599	5.15591097436195	11.1488776016377	19.2860415929109	38.7816716921801	55.6934434967312	0.00402028998767573	3.74013265743613	5.84885628800309	6.65298343351415	15.0502222954059	2.13357601496537	1.88777324833794	4.3074988209401	0	0	0
Spirosoma	0.000335604005172776	0.00010306111177268	0	0.108607979131577	0.0642310237262501	0	0	0.0114630698100951	0.00697544642857143	0.00625166059734617	0.0036185341318232	0.00458715596330275	0	0.171258971139961	1.94072407639e-05	7.81518036264e-05	6.74314138232151e-05	0	6.93153446150988e-05	0	0.00321719267766947	0.00293212138982554	0	2.25896152484959	1.86862192552871	0.397857134219341	0	0	0
Treponema	0.000223736003448518	1.11256343997004	0.00158478605388273	0.000245164738445999	4.72634464505152e-05	0.00185972820561677	0.00129825449682901	0	0	0	0	0	0	0	0.000291108611458501	0.0004168096193408	0.000696791276173222	0.00119033605832118	0.000231051148716996	0	0	0	0	0	0	0	0	0	0.0346981263011797
Akkermansia	1.86446669540431e-05	3.74767679173382e-05	0	4.34946762477046	8.197230362038	0.298959465755552	0	0.0191051163501586	0.0418526785714286	0	0	0	0	3.18498145903935	0.0557570027146848	0.089744321164316	0.192314392223809	0.436125905812676	0	0.0151320269350079	0.0836470096194061	0.0879636416947662	0.477523464515067	0.0192122958693564	0.0218872260676862	0	0	0	0
Fusobacterium	0.00100681201551833	0.567173405660997	1.31299524564184	0	0.000283580678703091	0	0.326511005952497	0	0	0	0.287673463479944	0.511467889908257	0	0	0	0	0	0.000330648905089216	0.522221806330155	0	0	0	0	0	0	0	2.12581344902386	4.36010833071297	14.677307425399
Leptotrichia	0.000279670004310647	0.061443161000476	0.110935023771791	0	0	0	0.0272633444334093	0	0	0	0	0	0	0	0	0	2.24771379410717e-05	0	0.0306373823198737	0	0	0	0	0	0	0	0.260303687635575	0.481300780021707	0.902151283830673
Anaerotignum	0	2.81075759380037e-05	0	1.88433617969595	1.92901030343133	0.0014682064781185	0	0.450880745863742	0.237165178571429	0.472000375099636	0.470409437137016	0.743119266055046	0.809452471850384	1.4582411123125	0.0018242806318066	0.0008336192386816	0.000966516931466083	0.000352692165428497	2.31051148716996e-05	0.239590426470959	0.347456809188302	0.340126081219763	0.0384214281793732	0.554123059810911	0.227079970452245	0.0423252270446108	0	0	0
Flintibacter	0	0.00084322727814011	0	0.842631206038898	0.933642121183477	0.189170248002913	0	0.695426235145772	1.47181919642857	0.59234484159855	0.611532268278121	0.795871559633027	0.212632291112937	0.568202433909276	0.148077247028557	0.197724063174792	0.209374539921083	0.016708791337175	0	0.317772565635167	0.875076408326095	0.935346723354347	0.719029584499698	0.425704029526265	0.730486170009028	1.8562635289565	0	0	0
Intestinimonas	0	0.000178014647607357	0	0	0	0.7571377673604	0	0	0	0	0	0	0	0	0.169211732220445	0.208743467486114	0.320029490004979	0.678645856065446	0	0	0	0	0	0	0	0	0	0	0
Faecalibaculum	0	0.000974395965850794	0	0.296894498258105	0.0535967482748842	6.52536212497113e-05	0	0	0	4.83253364174859	2.80255468509707	4.82110091743119	2.36553423863142	0.236206758923971	9.70362038195002e-05	0.000130253006044	2.24771379410717e-05	0.000242475863732092	0	0	0	0	0.905647949942368	0.429748723393498	0	0	0	0	0
Nonanavirus	0	3.74767679173382e-05	0.0190174326465927	0	0	0	0.0259650899365803	0	0	0	0	0	0	0	0	2.60506012088e-05	0	2.2043260339281e-05	0.101754925894965	0	0	0	0	0	0	0	0	0	31.1589174184594
Coriobacterium	0	0	0	0	0	0	0	0	0	0.381351296438116	0.513831846718894	0.181192660550459	0.120813801768714	0	0	0	0	2.2043260339281e-05	0	0	0	0	0	0	0	0	0	0	0
